atc-code,drugbank-id
,DB10801
,DB10802
,DB10803
,DB10804
J07BL01,DB10805
,DB10807
,DB10808
,DB10809
,DB10810
,DB10811
,DB10812
,DB10813
,DB10814
,DB10815
,DB10816
,DB10817
,DB10818
,DB10819
,DB10820
,DB10821
,DB10822
,DB10823
,DB10824
,DB10825
,DB10826
,DB10827
,DB10828
,DB10829
,DB10830
,DB10831
,DB10832
,DB10833
,DB10834
,DB10835
,DB10836
,DB10837
,DB10838
,DB10839
,DB10840
,DB10841
,DB10842
,DB10843
,DB10844
,DB10845
,DB10846
,DB10847
,DB10848
,DB10849
,DB10850
,DB10851
,DB10852
,DB10853
,DB10856
,DB10857
,DB10858
,DB10859
,DB10860
,DB10861
,DB10862
,DB10864
,DB10865
,DB10866
,DB10867
,DB10868
,DB10869
,DB10870
,DB10871
,DB10872
,DB10873
,DB10874
,DB10875
,DB10876
,DB10877
,DB10879
,DB10880
,DB10881
,DB10882
,DB10883
,DB10884
,DB10885
,DB10887
,DB10888
,DB10889
,DB10890
,DB10891
,DB10649
,DB10893
,DB10894
,DB10895
,DB10896
,DB10897
,DB10898
,DB10899
,DB10900
,DB10901
,DB10902
,DB10903
,DB10904
,DB10905
,DB10906
,DB10907
,DB10908
,DB10909
,DB10910
,DB10911
,DB10912
,DB10913
,DB10914
,DB10915
,DB10916
,DB10918
,DB10919
,DB10921
,DB10922
,DB10923
,DB10924
,DB10925
,DB10726
,DB10477
,DB10367
,DB10476
,DB10933
,DB10934
,DB10935
,DB10936
,DB10937
,DB10941
,DB10942
,DB10943
,DB10945
,DB10946
,DB10947
,DB10948
,DB10949
,DB10950
,DB10952
,DB10953
,DB10954
,DB10955
,DB10956
,DB10957
,DB10958
,DB10959
,DB10961
,DB10962
,DB10963
,DB10492
,DB10965
,DB10966
,DB10967
,DB10968
,DB10969
,DB10970
,DB10414
,DB10976
,DB10522
,DB10979
,DB10980
,DB10981
,DB10682
,DB10684
,DB10680
,DB10986
,DB10988
,DB10309
,DB10990
,DB10991
,DB10994
,DB10997
,DB10998
,DB06648
,DB11005
,DB11007
,DB10854
,DB10524
,DB10565
,DB11018
,DB11021
,DB11022
,DB11025
,DB11026
,DB11027
,DB11028
,DB11029
,DB11030
,DB11031
,DB11032
,DB10960
,DB11034
,DB11050
,DB05348
,DB11054
,DB11056
A06AA01,DB11057
,DB09520
,DB11059
,DB11060
,DB11061
,DB11062
,DB11063
,DB11064
,DB11065
,DB11066
A12CE01,DB11068
G04BX12,DB11071
,DB11072
R02AA06,DB05748
,DB11074
S01KA02,DB11075
,DB11077
,DB11079
D08AL01,DB11080
D10AX01,DB11081
,DB11082
D10AX02,DB11085
,DB11086
,DB09521
,DB11088
A06AA02,DB11089
,DB11090
A01AB02,DB11091
A01AA04,DB11092
A12AA13,DB11093
,DB11094
B01AE01,DB11095
,DB11096
,DB11097
A12BA04,DB11098
,DB11100
,DB11102
V08DA05,DB11104
R02AA16,DB11105
,DB11107
,DB11108
,DB11109
A06AD19,DB11110
,DB11111
,DB11112
A06AB05,DB11113
,DB11114
,DB11115
,DB11116
D01AE04,DB11117
,DB11118
,DB11119
,DB11120
D08AE05,DB11121
D08AX07,DB11123
,DB11124
R02AA09,DB11125
A12AA03,DB11126
A12CE02,DB11127
,DB11128
,DB11129
A07DA02,DB11130
,DB11131
,DB11132
,DB11133
,DB11134
,DB11135
,DB11136
,DB11137
,DB11140
,DB11141
,DB11142
,DB11143
A01AB07,DB11145
,DB11147
,DB11148
,DB11149
V08BA02,DB11150
,DB11151
,DB11152
,DB11153
,DB11154
,DB11155
P02CC01,DB11156
D05AC01,DB11157
A07BC01,DB11158
,DB11159
,DB11160
,DB11161
,DB11163
,DB11164
,DB11165
,DB11166
,DB11168
,DB11169
,DB11171
,DB11172
,DB11174
,DB11175
,DB11176
,DB11178
,DB11179
,DB11180
S01FA05,DB11181
S01JA02,DB11182
,DB11183
,DB11184
,DB11185
R05DB05,DB11186
,DB11189
A11HA32,DB11190
B03BA04,DB11191
,DB11193
,DB11195
,DB11197
,DB11198
,DB11199
,DB11200
,DB11201
,DB11202
,DB11203
,DB11204
,DB11205
,DB11206
,DB11207
,DB11208
,DB11209
,DB11210
,DB11217
,DB11218
,DB11219
,DB11220
,DB11221
,DB11222
,DB11225
,DB11226
A06AC06,DB11228
,DB11229
,DB11230
,DB11231
,DB11234
R06AC06,DB11235
B06AA07,DB11237
,DB11238
,DB11239
,DB11242
,DB11243
,DB11244
,DB11246
A12CB02,DB11248
,DBSALT001566
A11HA03,DB11251
,DB11252
,DB11253
R02AA12,DB11254
,DB11255
,DB11256
,DB11257
,DB11258
,DB11259
,DB11260
,DB11261
,DB11262
,DB11263
,DBSALT002553
,DB11265
,DB11266
,DB11267
,DB11268
,DB11269
,DB11270
,DB11271
,DB11272
,DB11273
,DB11274
,DB11275
,DB11276
,DB11277
,DB11278
,DB11279
P03BX01,DB11282
,DBSALT001574
,DBSALT001575
,DB11286
,DB11293
,DB11294
,DB11295
,DB11296
,DB11298
,DB11299
B02BC06,DB11300
,DB11301
,DB11302
,DB11304
,DB11305
,DB11311
B01AD12,DB11312
S01FA03,DB11315
,DB11318
,DB11321
,DB11323
,DB11324
S02AA03,DB11326
,DB11327
,DB11328
,DB11329
,DB14047
,DB14095
,DB11332
,DB11333
,DB11336
,DB11337
,DB11338
,DB11340
,DB11341
D10AX04,DB11342
,DB11343
,DB11344
,DB11345
,DB11346
A12AA01,DB11053
,DB11349
,DB11350
,DB11352
,DB11355
,DB11356
,DB11357
,DB11358
,DB11359
,DB11360
,DB11361
B01AC27,DB11362
,DB11363
L03AX05,DB11364
A06AB06,DB11365
L03AX02,DB11366
J01DB11,DB11367
D01AE06,DB11368
N01AX05,DB11371
,DB11376
A04AD04,DB11386
,DB11398
,DB11403
,DB11411
,DB07980
,DB11431
,DB11446
,DB11451
,DB11454
,DB11455
,DB11457
,DB11460
,DB11471
,DB11477
,DB11481
,DB11482
V03AB02,DB11490
,DB11491
,DB11510
S01AA15,DB11512
L01XE22,DB11526
,EXPT02123
M04AB05,DB11560
D08AA02,DB11561
,DB11562
A16AB14,DB11563
,DB11567
,DB11568
,DB11569
,DB11570
,DB11571
,DB11572
D09AA08,DB11573
,DB11574
,DB11575
V04CH02,DB11577
,DB11578
,DB11579
,DB11580
,DB11581
M03BX05,DB11582
,DB11583
N06BX15,DB11584
,DB11585
J05AE15,DB11586
,DB11587
,DB11588
,DB11589
D08AK06,DB11590
R06AX29,DB11591
,DB11592
,DB11593
A01AB06,DB11594
,DB11595
V03AF10,DB11596
,DB11597
B01AB02,DB11598
,DB11599
,DB11600
,DB11601
,DB11602
,DB11603
J06BB02,DB11604
,DB11605
B02BD14,DB11606
,DB11607
,DB11608
R05DA06,DB11609
,DB11610
,DB11611
,DB11613
R06AX28,DB11614
L01DB08,DB11616
L01DB04,DB11617
L01DB05,DB11618
G03XA02,DB11619
,DB11620
,DB11621
,DB11622
,DB11623
,DB11624
V08DA03,DB11625
L03AX11,DB11626
,DB10993
,DB11628
,DB11629
L01XD05,DB11630
M05BC02,DB11631
,DB11632
J02AC05,DB11633
V03AE06,DB11634
A11HA08,DB11635
G03DB04,DB11636
J04AK06,DB11637
P01BF05,DB11638
M05BC01,DB11639
N07XX05,DB11640
L01CA05,DB11641
N07XX11,DB11642
,DB11643
N07XX08,DB11644
,DB11645
,DB11646
,DB11647
,DB11648
,DB11649
,DB11650
,DB11651
,DB06142
,DB11653
,DB11654
,DB11655
,DB11656
,DB11657
,DB11658
,DB11659
,DB11660
,DB11661
,DB11662
,DB11663
,DB11664
,DB11665
,DB11666
,DB11667
,DB11668
,DB11669
,DB11670
,DB11671
,DB11672
,DB11673
,DB11674
,DB11675
,DB11676
,DB11677
L01AB02,DB11678
,DB11679
,DB11680
,DB11681
,DB11682
,DB11683
,DB11684
,DB11685
,DB11686
,DB11687
,DB11688
,DB11689
,DB11690
,DB11691
,DB11692
,DB04906
,DB11694
,DB11695
A07XA04,DB11696
,DB11697
,DB11698
A04AA03,DB11699
,DB11700
,DB11701
,DB11702
,DB11703
,DB11704
V08AB10,DB11705
,DB11706
,DB11707
,DB11708
,DB11709
,DB11710
,DB11711
,DB11712
,DB11713
,DB11714
,DB11715
,DB11716
,DB11717
,DB11718
,DB11719
,DB11720
,DB11721
,DB05065
,DB11724
,DB11725
,DB06341
,DB11727
,DB11729
,DB11730
,DB12315
,DB11732
,DB11734
V08DA02,DB11735
,DB11736
,DB11737
C02AC06,DB11738
,DB11739
,DB11740
,DB11741
R06AX22,DB11742
,DB11743
,DB11744
,DB11745
,DB11746
,DB11747
A11DA03,DB11748
,DB11749
D07AD01,DB11750
,DB11751
,DB11752
,DB05378
,DB11754
,DB11755
,DB11756
,DB11757
,DB11758
,DB11759
,DB11760
,DB11761
,DB11762
,DB11763
,DB11764
,DB11765
,DB11766
,DB11767
,DB11768
,DB11769
C07AB13,DB11770
,DB11771
,DB05240
,DB11773
J01MA18,DB11774
,DB11775
L04AC12,DB11776
,DB11777
,DB11778
,DB06038
,DB11780
,DB05745
,DB11782
C09AA16,DB11783
,DB11784
,DB11785
,DB11786
,DB11787
,DB11788
,DB11789
,DB11790
,DB11791
,DB11792
,DB11793
,DB13922
,DB11795
,DB11796
,DB11797
,DB11798
,DB11799
L01XE34,DB11800
,DB11801
,DB11803
,DB11804
,DB11805
,DB11806
,DB11807
J05AE13,DB11808
,DB11809
,DB11810
,DB06158
,DB11812
,DB11813
,DB11814
,DB11815
,DB05634
,DB11817
,DB11818
,DB11819
P01CC01,DB11820
,DB06340
,DB11822
N01AX14,DB11823
,DB11824
,DB11825
,DB11826
,DB11827
,DB11828
,DB11829
,DB05651
,DB11831
,DB11832
,DB11833
,DB11834
,DB09503
,DB11836
,DB11837
,DB11838
,DB11839
,DB11840
,DB11841
,DB11842
,DB11843
,DB11844
,DB11845
,DB11846
,DB11847
,DB11848
,DB11849
,DB11850
,DB11851
,DB11852
,DB11853
,DB05658
,DB11855
,DB11856
,DB11857
,DB11858
,DB11859
,DB11860
,DB11861
,DB11862
,DB11863
,DB11864
,DB11865
,DB11866
,DB11867
,DB11868
,DB11869
,DB11870
,DB11871
,DB11872
,DB11873
,DB11874
,DB11875
B05XB02,DB11876
,DB11877
,DB11878
,DB11879
,DB11880
,DB11881
,DB11882
,DB11883
,DB11884
,DB11885
,DB11886
,DB11888
,DB11889
,DB11890
,DB11891
J01MA17,DB11892
,DB11893
,DB11894
,DB11895
,DB11896
,DB11898
,DB11899
,DB11900
,DB11901
,DB11902
,DB11903
,DB11904
,DB11905
,DB11906
,DB11907
,DB11909
,DB11910
,DB11911
,DB11912
,DB11913
,DB05962
,DB11915
,DB11916
,DB11917
,DB11918
,DB11919
,DB11920
H02AB13,DB11921
,DB11922
,DB11923
,DB11924
,DB11925
,DB11926
,DB11927
,DB11928
,DB11929
,DB11930
,DB11932
,DB11933
,DB11934
J01DC14,DB11935
,DB11936
,DB11937
,DB11938
,DB11939
,DB11940
,DB11941
,DB11942
,DB11943
,DB11944
,DB11945
,DB11946
,DB11947
,DB05515
,DB11949
,DB11950
,DB11951
,DB11952
,DB11953
,DB11954
,DB11955
,DB11956
,DB11957
,DB11958
,DB11959
,DB11960
,DB11961
,DB11962
,DB11963
,DB11964
,DB11965
,DB11966
,DB05985
,DB11968
,DB11969
,DB11970
,DB11971
,DB11972
,DB05007
,DB11974
,DB11975
,DB11976
,DB11977
,DB11978
,DB05694
,DB11980
,DB11981
,DB11982
,DB11983
,DB11984
,DB11985
,DB11986
,DB11987
,DB11988
P01CA02,DB11989
,DB11990
,DB11991
,DB11992
,DB11993
M01AX21,DB11994
,DB11995
L03AX09,DB11996
,DB11997
,DB11998
,DB05517
,DB12000
,DB12001
,DB12002
,DB12003
,DB12004
,DB12005
,DB12006
,DB12007
,DB12008
,DB12009
,DB12010
,DB12011
,DB12012
,DB12013
,DB12014
,DB12015
,DB12016
,DB12017
,DB12018
,DB12019
,DB06000
,DB12021
,DB12022
,DB06024
,DB12024
,DB12025
,DB12026
,DB12027
,DB12028
,DB12029
,DB12030
,DB12031
,DB12032
,DB12034
,DB12035
,DB12036
,DB12037
,DB12038
,DB12039
,DB12040
,DB12041
,DB12042
,DB12043
,DB12044
,DB05193
,DB12046
,DB12047
,DB12048
,DB12049
,DB12050
,DB12051
,DB12052
,DB12053
,DB12054
,DB12055
,DB12056
,DB12057
,DB12058
,DB12059
,DB12060
,DB05280
,DB12062
,DB12063
,DB12064
,DB12065
,DB12066
,DB12067
,DB12068
,DB12069
,DB12070
,DB12071
,DB12072
,DB12073
,DB12074
,DB12075
,DB12076
,DB05960
,DB12078
A02BX07,DB12079
,DB12080
S01LA02,DB12081
,DB12082
,DB12083
,DB12084
,DB12085
R03BB02,DB12086
,DB12087
,DB12088
,DB12089
,DB12090
,DB12091
,DB12092
,DB12093
,DB12094
,DB12095
,DB12096
,DB12097
,DB12098
,DB12099
,DB12100
,DB12101
,DB12102
,DB12104
,DB12105
,DB12106
,DB12107
,DB12108
,DB12109
,DB12110
,DB12111
,DB12112
,DB12113
,DB12114
,DB12115
,DB12116
,DB12117
,DB05995
,DB06062
,DB12120
,DB12121
,DB12122
C04AX27,DB12123
,DB12124
,DB12125
,DB12126
J01CR50,DB12127
,DB05657
,DB12129
,DB12130
N06BX18,DB12131
,DB12132
,DB12133
,DB12134
,DB12135
,DB12136
,DB12137
,DB12138
,DB12139
,DB05250
,DB12141
,DB12142
,DB12143
,DB12144
,DB12145
,DB12146
,DB12147
,DB12148
,DB12149
,DB12150
,DB05176
,DB12152
N06BX06,DB12153
,DB12154
,DB12155
,DB12156
,DB12157
,DB12158
,DB12159
M01CC02,DB12160
,DB12161
,DB12162
,DB12163
,DB12165
,DB12167
,DB12168
,DB05556
,DB12170
,DB12171
P01AB06,DB12172
,DB12173
,DB12174
,DB05781
,DB12177
,DB12178
,DB12179
,DB12180
,DB12181
,DB12182
,DB12183
N06AX19,DB12184
,DB12185
,DB12186
,DB12187
,DB12188
,DB12189
J01DI03,DB12190
,DB05567
,DB12192
,DB12193
,DB12194
,DB12195
,DB12196
,DB12197
,DB12198
,DB12199
,DB06026
,DB12201
,DB05324
,DB12203
,DB12204
,DB12205
,DB12206
,DB12207
,DB12208
,DB12209
,DB12210
,DB12211
,DB12212
,DB12213
,DB12214
D05BA03,DB12216
,DB12218
,DB12219
,DB12220
C03DA03,DB12221
,DB12222
,DB12223
,DB12224
,DB12225
,DB12226
,DB12227
,DB05760
,DB12229
,DB12230
,DB12231
,DB12232
,DB12233
,DB12234
,DB12235
,DB12236
,DB12237
,DB12238
,DB12239
,DB12240
,DB12241
,DB12242
,DB12243
,DB12244
P02BX04,DB12245
,DB12246
,DB12247
R03CC11,DB12248
,DB12249
,DB05759
A03AD30,DB12251
,DB12252
,DB12253
,DB12254
,DB12255
,DB12256
,DB12257
,DB12258
,DB12259
,DB12260
,DB12261
,DB12262
,DB12263
,DB12264
,DB12265
,DB12266
,DB12267
,DB12268
,DB12269
,DB12270
,DB12271
,DB12272
,DB12273
,DB12274
,DB12275
,DB12276
D08AC05,DB12277
G04BD06,DB12278
,DB12279
,DB12280
,DB12281
,DB12282
,DB12283
,DB12284
,DB08929
,DB12286
,DB12287
,DB12288
,DB12289
,DB12290
,DB12291
,DB12292
N02BG06,DB12293
,DB12294
,DB12295
,DB12296
,DB12297
,DB12298
,DB12299
,DB12300
,DB12301
,DB12302
,DB12303
,DB12304
,DB05954
,DB12306
,DB05030
,DB12308
,DB12309
,DB12310
,DB12311
,DB12312
C01CA14,DB12313
,DB12314
,DB12316
,DB12317
,DB12318
M04AB03,DB12319
,DB12320
,DB12321
,DB12322
,DB12323
,DB12325
,DB12326
,DB12327
,DB12328
,DB12329
,DB12330
,DB12331
,DB12332
,DB12333
,DB05523
,DB12335
,DB12336
,DB12337
N03AX19,DB12338
,DB05963
,DB05764
,DB12341
,DB12342
J01CA17,DB12343
,DB12344
,DB12345
,DB12346
,DB12347
,DB12348
,DB12349
,DB12350
,DB12351
,DB12352
,DB05568
,DB12354
,DB12355
,DB12356
,DB12357
,DB12358
,DB12359
,DB12360
,DB12361
,DB12362
,DB12363
,DB06601
,DB12365
,DB12366
,DB12367
,DB12368
,DB12369
,DB12370
,DB12371
,DB12373
,DB12374
,DB12375
,DB12376
,DB12377
,DB12378
,DB12379
,DB12380
,DB12381
,DB12382
,DB12383
,DB12384
,DB12385
,DB12386
,DB12387
,DB12388
,DB12389
,DB12390
,DB05654
,DB12392
,DB12393
,DB12394
,DB12395
,DB12396
,DB12397
,DB05844
,DB12399
,DB12400
N05AD06,DB12401
,DB12402
,DB12403
,DB12404
,DB12405
,DB12406
V08AB11,DB12407
,DB12408
,DB12409
,DB12410
,DB12411
A10BH06,DB12412
,DB12413
,DB12414
,DB12415
,DB12416
,DB12417
,DB12418
,DB12419
,DB05923
,DB12421
,DB12422
,DB12423
,DB12424
,DB12425
,DB12426
,DB12427
,DB12428
,DB12429
,DB12430
,DB12431
,DB12432
,DB12433
,DB12434
,DB12435
,DB12436
,DB12438
,DB12439
,DB12440
,DB12441
,DB12442
,DB12443
,DB12444
,DB05822
,DB12446
D10AF05,DB12447
,DB12448
,DB12449
,DB12450
,DB12451
,DB12452
,DB12453
,DB12454
,DB12455
,DB12456
,DB12457
,DB12458
,DB12459
,DB12460
,DB12461
,DB12462
,DB12463
,DB12464
C02KD01,DB12465
,DB06046
,DB12467
,DB12468
,DB12470
,DB12471
R05DB27,DB12472
B05CA05,DB12473
G03AB02,DB12474
,DB12475
,DB12476
,DB12477
N04BC08,DB12478
,DB12479
,DB05910
,DB12481
,DB12482
,DB12483
,DB12484
,DB12485
,DB12486
G03CA09,DB12487
,DB12489
,DB12490
,DB12491
N02AC03,DB12492
,DB12493
,DB12494
,DB12495
,DB12497
,DB12498
,DB12499
,DB06165
,DB12501
,DB12504
,DB12505
,DB12506
,DB05711
,DB12508
,DB12509
,DB12510
,DB12511
,DB12512
,DB12513
,DB12514
,DB12515
,DB12517
,DB12518
,DB12519
,DB05486
,DB12521
,DB12522
R06AX25,DB12523
,DB12524
L03AA03,DB12525
,DB12526
,DB12527
,DB12528
,DB12529
,DB12530
,DB12531
C05AD06,DB12532
,DB12533
,DB12534
,DB12535
,DB12536
,DB12537
,DB12538
,DB12539
,DB12540
,DB12541
,DB12542
,DB12543
B01AC10,DB12545
,DB12547
,DB05206
,DB12549
,DB12550
,DB12551
,DB12553
A03AA04,DB12554
,DB05026
,DB12556
,DB12557
,DB12558
,DB12559
,DB12560
,DB12561
,DB12562
,DB12563
,DB12564
,DB05921
,DB12566
,DB12567
,DB12568
,DB05640
,DB12570
,DB12571
,DB12572
,DB12573
,DB12574
,DB12575
,DB12576
,DB12577
,DB12578
,DB12579
,DB12580
,DB05603
,DB12582
,DB12583
,DB12584
,DB12585
,DB12586
,DB12587
,DB12588
,DB05539
,DB12590
,DB12591
,DB12592
,DB12593
,DB12594
,DB12595
,DB12596
,DB12597
,DB12598
,DB12601
,DB12602
J01GB08,DB12604
,DB12605
,DB12606
,DB12607
,DB12608
,DB12609
,DB05994
,DB12611
,DB12612
,DB05588
,DB12614
,DB12615
,DB12616
,DB12617
,DB12618
,DB12619
,DB12620
,DB12621
,DB12622
,DB12623
D08AJ57,DB12624
,DB12625
,DB12626
,DB12627
,DB12628
,DB12629
,DB12630
,DB12631
,DB12632
,DB12633
,DB12634
,DB12635
,DB12636
,DB12637
,DB12638
,DB12639
,DB12640
,DB12641
,DB12642
,DB12643
,DB12644
,DB12645
,DB12647
,DB12648
,DB12649
,DB12650
,DB06120
,DB12652
,DB12654
,DB05922
V04CD05,DB12656
,DB12657
,DB12658
,DB12659
,DB12660
C02CA06,DB12661
,DB06232
,DB12663
,DB06296
,DB12665
,DB12666
J04AD01,DB12667
,DB12668
,DB12669
,DB05360
,DB12671
,DB12672
,DB12673
,DB12674
,DB12675
,DB12676
,DB12677
,DB12678
,DB12679
,DB12680
,DB12681
,DB12682
,DB12683
,DB12684
,DB12685
,DB12686
,DB12687
,DB12688
,DB12689
,DB12690
,DB12691
L04AA19,DB12692
,DB12693
,DB12694
,DB12695
,DB12696
,DB12697
,DB05435
L03AA15,DB12699
,DB12700
,DB12701
,DB05655
,DB12703
,DB12704
,DB12705
,DB12706
,DB12707
G02AD05,DB12708
,DB12709
N05AB10,DB12710
,DB12711
,DB12712
,DB12713
,DB12714
,DB12715
,DB05008
,DB12717
,DB12718
,DB12719
,DB12720
,DB12721
,DB12722
,DB12724
,DB12725
,DB12726
,DB12727
,DB12728
,DB12729
,DB12730
,DB12731
,DB12732
,DB06060
,DB12734
,DB12736
,DB12737
,DB12738
,DB12739
,DB12740
,DB12741
,DB05216
,DB12743
,DB12744
,DB12745
,DB12746
,DB04937
,DB12748
,DB12749
,DB12750
,DB12751
,DB12752
,DB12753
,DB12754
,DB12755
,DB12756
,DB12757
,DB12758
,DB12759
,DB12760
,DB12761
,DB12762
,DB12763
,DB12764
,DB12765
C03BX03,DB12766
,DB12767
L03AX03,DB12768
,DB12769
A02BA08,DB12770
,DB12771
,DB05952
,DB12774
,DB12775
,DB12776
,DB12777
,DB12544
,DB12779
,DB12780
,DB12781
,DB12782
,DB12783
,DB12784
,DB12785
,DB12786
A14AA09,DB12787
,DB12788
G02AD01,DB12789
,DB12791
,DB12792
,DB12793
,DB12794
,DB12795
,DB12796
,DB12797
,DB12798
,DB12799
,DB12800
,DB12802
,DB12803
,DB12804
,DB12805
,DB12806
,DB12807
,DB12808
,DB12809
,DB12810
,DB12812
,DB12813
L03AB14,DB12814
,DB12815
,DB12816
,DB12817
,DB12818
,DB12819
,DB12820
,DB05392
,DB12822
,DB12823
,DB12824
,DB12825
,DB12826
,DB12827
J04AM04,DB12829
,DB12830
,DB12831
L01AA08,DB12832
,DB12833
J01RA07,DB12834
,DB12835
,DB12836
,DB12837
,DB12838
,DB12839
,DB12840
,DB12841
,DB12842
,DB12843
,DB12844
,DB06122
R03AK05,DB12846
,DB12847
,DB12848
,DB12849
,DB12850
,DB12851
,DB12852
,DB12853
,DB12854
,DB05632
,DB12856
,DB12857
,DB12858
,DB12859
,DB12860
,DB12861
,DB12862
,DB12863
P01CD01,DB12864
,DB12865
,DB12866
N05AD07,DB12867
,DB12868
,DB12869
,DB12870
,DB12871
,DB12872
,DB12873
,DB05213
,DB12875
,DB12876
R06AE06,DB12877
,DB12878
,DB12879
,DB12880
,DB12881
,DB12882
,DB12883
,DB12884
,DB12885
,DB12886
,DB12887
,DB12888
,DB12889
,DB12890
,DB12891
,DB12892
,DB12893
,DB12894
,DB12895
,DB12896
,DB12897
,DB12898
,DB12899
,DB12900
,DB12901
L01AA07,DB12902
,DB12903
,DB12904
,DB12905
,DB12906
,DB12907
,DB12908
,DB12909
,DB12910
,DB12911
,DB12912
,DB12914
,DB12915
,DB12916
,DB12917
,DB12919
,DB12920
,DB12921
C08DA02,DB12923
,DB12924
,DB12925
C01CA21,DB12926
C01CA23,DB12927
,DB12928
,DB12929
N06AA05,DB12930
,DB12931
,DB12932
,DB12933
,DB12934
,DB12935
,DB12937
,DB12938
,DB12939
,DB12940
,DB12941
A06AD12,DB12942
,DB12943
A03AX12,DB12944
C02LG51,DB12945
,DB12946
,DB12947
,DB12948
,DB12949
,DB12950
N06AX15,DB12951
,DB12952
,DB12953
J04AK03,DB12954
,DB12955
,DB12956
,DB12957
N05AX07,DB12958
,DB12959
,DB05062
,DB12961
,DB12962
,DB12963
,DB12964
D08AL30,DB12965
,DB12966
L01XX16,DB12967
,DB12968
,DB12969
,DB12970
,DB12971
,DB12972
,DB12973
,DB12974
P01BF06,DB12975
,DB12976
,DB12977
,DB12978
,DB12979
,DB12980
,DB12981
,DB12982
,DB12983
,DB12984
,DB12985
,DB12986
,DB12987
,DB05627
,DB12989
,DB12990
,DB12991
,DB12992
,DB12993
,DB12994
,DB12996
,DB12997
,DB12998
,DB12999
,DB13000
,DB13001
,DB13002
H02AB17,DB13003
,DB13004
,DB13005
,DB13006
,DB13007
,DB13008
,DB13009
,DB13010
,DB13011
,DB13012
,DB13013
,DB13014
,DB13016
,DB13017
,DB13018
,DB13019
,DB13020
,DB13021
,DB13022
,DB13023
,DB13024
N05AL03,DB13025
J01XD03,DB13026
,DB13027
J01DH05,DB13028
,DB13029
,DB13030
,DB13031
,DB13032
,DB13033
,DB13034
,DB13035
,DB13036
,DB06380
,DB13038
,DB13039
,DB13040
,DB13041
A03AX05,DB13042
,DB13044
,DB13045
,DB13046
,DB13047
,DB13048
,DB13049
N07XX01,DB13050
,DB13051
,DB05558
,DB13053
,DB13054
,DB13055
,DB13056
,DB13057
,DB13058
,DB13059
,DB13060
,DB05957
,DB13062
,DB13063
R01AA09,DB13064
,DB13065
,DB13066
,DB13067
,DB13068
L01AD06,DB13069
,DB13070
C01EB05,DB13071
,DB13072
,DB13073
V04CD06,DB05917
,DB13075
V10AA01,DB13076
,DB13077
,DB13078
,DB13080
,DB13082
,DB05681
N06BX02,DB13084
,DB13085
,DB13086
,DB13087
,DB13088
D03AX10,DB13089
,DB13090
A03AC05,DB13091
,DB05709
,DB13093
,DB13094
,DB13095
,DB13096
,DB13097
,DB13098
N05CM13,DB13099
,DB13100
,DB13101
,DB13102
,DB13103
,DB13104
,DB13105
,DB13106
,DB13107
,DB13108
,DB13109
,DB13110
,DB13111
,DB13112
,DB13113
,DB13114
,DB13115
,DB13116
,DB13117
,DB05901
,DB06009
,DB13120
,DB13121
,DB13122
,DB13123
C05CA54,DB13124
,DB13125
,DB13126
,DB13127
,DB13128
G03FB11,DB13129
,DB13131
P01BE01,DB13132
B02BD10,DB13133
,DB13134
,DB13135
B01AA12,DB13136
,DB13137
,DB13138
,DB05761
,DB13140
,DB13141
A12AA02,DB13142
G03CB03,DB13143
L03AA10,DB13144
,DB13145
,DB13146
,DB13147
B02BD13,DB13148
,DB13149
,DB13150
B02BD03,DB13151
,DB13152
,DB13153
,DB13154
,DB13155
J05AX05,DB13156
A06AG11,DB13157
S01CA11,DB13158
,DB13160
,DB13161
,DB13163
,DB13164
,DB13165
C09AA15,DB13166
M01AB06,DB13167
,DB13168
A14AB01,DB13169
,DB06377
,DB13171
,DB13172
,DB13173
,DB13174
,DB13175
A11HA07,DB11196
J01FA08,DB01361
,DB09408
,DB13181
,DB13182
V09DA02,DB13183
A14AB03,DB13185
H05BA02,DB13189
C01EB06,DB13191
B02BD02,DB13192
G02CX03,DB13193
C05CX03,DB13195
N05CM09,DB13196
A09AC01,DB13198
L03AA14,DB13200
B02BD12,DB06298
R03DA08,DB13203
P01AC04,DB13205
A05BA01,DB13207
A02BX12,DB13209
C02CC03,DB13211
M02AA14,DB13217
C05AX05,DB13227
A12AA05,DB13231
N06AB07,DB13233
A01AB19,DB13235
L04AA35,DB13241
A02AA05,DB13249
C01DA07,DB13255
B03AA07,DB13257
N01BX01,DB13259
D06BB07,DB13260
J01MA21,DB13261
J01DB07,DB13266
A07AX02,DB13268
R02AA03,DB13269
R05CA08,DB13271
D03BA03,DB13281
R05CA04,DB13293
M03AC04,DB13295
S01AX15,DB13296
C01AB01,DB13307
M01AE16,DB13314
A02AD04,DB13322
N01AB05,DB13323
J01CE05,DB13337
C04AE04,DB13345
M01AB17,DB13346
N06BX04,DB13352
C04AX24,DB13355
A12CC05,DB13359
C04AX07,DB13374
L01XC01,DB13375
N06AA14,DB13384
D08AK04,DB13392
A11DA02,DB13416
D06BB09,DB13421
C07AB11,DB13443
V08AA05,DB13444
J01FA03,DB13456
V03AX02,DB13471
L03AX01,DB13480
C04AX11,DB13488
G01AX03,DB13492
A03CA04,DB13500
S01AA05,DB13503
C07AA27,DB13508
B01AC15,DB13509
S01BC09,DB13514
A02BX13,DB13518
