drugbank-id,name
EXPT01642,experimental
EXPT02139,experimental
EXPT00953,experimental
EXPT00664,experimental
EXPT01606,experimental
EXPT01782,experimental
EXPT01052,experimental
EXPT01677,experimental
EXPT02678,experimental
EXPT00467,experimental
EXPT01452,experimental
EXPT01744,experimental
EXPT02118,experimental
EXPT01691,experimental
EXPT01760,experimental
EXPT00515,experimental
EXPT01422,experimental
EXPT03055,experimental
EXPT03111,experimental
EXPT02906,experimental
EXPT02225,experimental
DB11615,investigational
EXPT00779,experimental
EXPT01499,experimental
EXPT02290,experimental
EXPT01006,experimental
EXPT00223,experimental
EXPT00340,experimental
EXPT02732,investigational
EXPT02057,experimental
EXPT00071,experimental
EXPT03215,experimental
EXPT02784,experimental
DB11287,experimental
EXPT02949,experimental
EXPT02387,investigational
EXPT02430,vet_approved
EXPT02144,experimental
EXPT01543,experimental
EXPT00352,experimental
EXPT01095,experimental
EXPT03274,experimental
EXPT02369,experimental
EXPT01867,experimental
EXPT02946,experimental
EXPT00817,experimental
EXPT02267,experimental
EXPT03223,experimental
EXPT03091,experimental
EXPT03004,experimental
EXPT01409,experimental
EXPT01975,experimental
EXPT01305,experimental
EXPT02361,experimental
EXPT02580,experimental
EXPT00254,experimental
EXPT01807,experimental
EXPT00268,experimental
EXPT00613,experimental
EXPT01728,experimental
EXPT00639,experimental
EXPT02310,experimental
DB12772,investigational
EXPT02703,experimental
EXPT00660,experimental
EXPT02133,experimental
EXPT02495,experimental
EXPT01322,investigational
EXPT00313,experimental
EXPT01684,experimental
EXPT02453,experimental
EXPT02791,experimental
EXPT01586,experimental
EXPT02347,experimental
EXPT02915,experimental
EXPT01888,experimental
EXPT02530,experimental
EXPT03186,experimental
EXPT01047,experimental
EXPT03276,experimental
EXPT01155,experimental
EXPT00922,vet_approved
EXPT02072,experimental
EXPT01141,experimental
EXPT00570,experimental
EXPT01317,experimental
EXPT01384,experimental
EXPT02368,experimental
EXPT01919,experimental
EXPT01146,experimental
EXPT00451,experimental
EXPT01525,experimental
EXPT00735,experimental
EXPT02506,experimental
EXPT02484,experimental
EXPT02787,experimental
EXPT00701,experimental
EXPT01808,experimental
EXPT01584,experimental
EXPT00867,experimental
EXPT01097,experimental
EXPT01821,experimental
EXPT02052,experimental
EXPT02637,experimental
EXPT00789,experimental
EXPT02438,experimental
EXPT03123,experimental
EXPT02340,experimental
EXPT02106,experimental
EXPT01814,experimental
EXPT00621,experimental
EXPT03065,experimental
EXPT01566,experimental
EXPT01560,experimental
EXPT03100,experimental
EXPT02781,experimental
EXPT01178,experimental
EXPT00630,experimental
EXPT02510,experimental
EXPT01168,experimental
EXPT00104,investigational
EXPT00076,experimental
EXPT01573,experimental
EXPT01884,experimental
EXPT01136,experimental
EXPT02827,experimental
EXPT00755,experimental
EXPT01724,experimental
EXPT01990,experimental
EXPT00242,experimental
EXPT02454,experimental
EXPT02542,experimental
DB12496,investigational
EXPT02690,experimental
EXPT02832,experimental
EXPT01938,experimental
EXPT00194,experimental
EXPT02296,experimental
EXPT01367,experimental
EXPT01201,experimental
EXPT03094,experimental
EXPT02378,investigational
EXPT01635,experimental
EXPT02202,experimental
EXPT02849,experimental
DB02476,investigational
EXPT00140,experimental
EXPT01551,experimental
EXPT02261,experimental
EXPT01614,experimental
EXPT02065,experimental
EXPT02502,experimental
EXPT01191,experimental
EXPT03023,experimental
EXPT02573,experimental
EXPT02785,experimental
EXPT03104,experimental
EXPT02809,experimental
EXPT02729,experimental
EXPT00356,experimental
EXPT00546,experimental
EXPT03236,experimental
EXPT00787,experimental
EXPT01715,experimental
EXPT00469,experimental
EXPT02129,experimental
EXPT01701,experimental
EXPT03296,experimental
EXPT00161,experimental
EXPT01124,experimental
EXPT00629,experimental
EXPT02853,experimental
EXPT01039,experimental
EXPT00490,experimental
EXPT01218,experimental
EXPT02745,experimental
EXPT01787,experimental
EXPT02656,experimental
EXPT02109,experimental
EXPT02746,experimental
EXPT02581,experimental
EXPT00066,experimental
EXPT01020,experimental
EXPT00111,experimental
EXPT03230,experimental
EXPT01749,experimental
EXPT01050,experimental
EXPT00886,experimental
EXPT00905,experimental
EXPT00821,experimental
EXPT01824,experimental
EXPT00444,experimental
EXPT01281,experimental
EXPT01135,experimental
EXPT02892,experimental
EXPT00524,experimental
EXPT03030,experimental
EXPT03221,experimental
DB09294,vet_approved
EXPT01698,experimental
EXPT00767,experimental
EXPT00509,experimental
EXPT01160,experimental
EXPT02615,experimental
EXPT00929,experimental
EXPT00912,experimental
EXPT02393,experimental
EXPT02655,experimental
EXPT00940,experimental
EXPT02207,experimental
EXPT02589,experimental
EXPT02128,experimental
EXPT02385,experimental
EXPT00146,experimental
EXPT02355,experimental
EXPT02294,experimental
EXPT01710,experimental
EXPT02513,experimental
EXPT02814,experimental
EXPT02386,experimental
DB02612,experimental
EXPT03234,experimental
EXPT01169,experimental
EXPT01502,experimental
EXPT03218,experimental
EXPT00266,experimental
EXPT00499,experimental
EXPT00199,experimental
EXPT03275,experimental
EXPT02382,experimental
EXPT00784,experimental
EXPT00411,experimental
EXPT02701,experimental
EXPT00114,experimental
EXPT00015,experimental
EXPT00497,experimental
DB11214,experimental
EXPT01365,experimental
EXPT01291,experimental
EXPT00093,experimental
EXPT01734,experimental
EXPT01788,experimental
EXPT02419,experimental
EXPT02388,experimental
EXPT00557,experimental
EXPT00390,experimental
EXPT00674,investigational
EXPT03008,experimental
EXPT01182,experimental
EXPT02234,experimental
EXPT01202,experimental
EXPT02811,experimental
EXPT00993,experimental
EXPT03020,experimental
EXPT00389,experimental
EXPT01455,experimental
EXPT02005,investigational
EXPT02953,experimental
EXPT02635,experimental
EXPT02425,investigational
EXPT00210,experimental
EXPT00271,experimental
EXPT02683,experimental
EXPT02812,experimental
EXPT00452,experimental
EXPT00103,experimental
EXPT01118,experimental
EXPT03076,experimental
EXPT00235,experimental
EXPT02349,experimental
EXPT00236,experimental
EXPT02232,experimental
EXPT00957,experimental
EXPT02121,experimental
EXPT02590,experimental
EXPT03053,investigational
EXPT01745,experimental
EXPT02181,experimental
EXPT01675,experimental
EXPT01581,experimental
EXPT02713,experimental
EXPT01171,experimental
EXPT02336,experimental
EXPT01383,experimental
EXPT02435,experimental
EXPT00324,experimental
EXPT02772,experimental
EXPT00548,experimental
EXPT00566,experimental
EXPT02820,experimental
EXPT03145,experimental
EXPT00824,experimental
EXPT03235,experimental
EXPT03086,experimental
EXPT03253,experimental
EXPT02699,experimental
EXPT00908,experimental
EXPT03243,experimental
EXPT02359,experimental
EXPT00187,experimental
EXPT02922,experimental
EXPT02668,experimental
EXPT03246,experimental
EXPT03158,experimental
EXPT02263,experimental
EXPT01174,experimental
EXPT01256,experimental
EXPT00928,experimental
EXPT02413,investigational
EXPT03139,experimental
EXPT01689,experimental
EXPT02883,experimental
EXPT03026,experimental
EXPT02180,experimental
EXPT01897,experimental
EXPT01620,experimental
EXPT00462,experimental
EXPT01235,experimental
EXPT01304,experimental
EXPT00954,experimental
EXPT00643,experimental
EXPT01882,experimental
EXPT00100,experimental
EXPT00255,experimental
EXPT02063,experimental
EXPT00179,experimental
EXPT01639,experimental
EXPT00945,investigational
EXPT01592,experimental
EXPT00601,experimental
EXPT00476,experimental
EXPT01015,experimental
EXPT01847,experimental
EXPT00425,experimental
EXPT00662,experimental
EXPT01554,experimental
EXPT01902,experimental
EXPT01395,experimental
EXPT02331,approved
EXPT00126,experimental
EXPT00401,experimental
EXPT00868,experimental
EXPT02841,experimental
EXPT00409,experimental
EXPT02578,experimental
EXPT01272,experimental
EXPT00595,experimental
EXPT03105,experimental
EXPT00276,experimental
EXPT02023,experimental
EXPT02962,experimental
EXPT01874,experimental
EXPT01025,experimental
EXPT00477,experimental
EXPT02593,experimental
DB04570,investigational
DB04571,approved
DB04572,investigational
DB05375,vet_approved
DB04574,approved
DB04575,approved
DB04576,approved
DB04577,experimental
DB04578,experimental
DB04579,experimental
DB04580,experimental
DB04581,experimental
DB04582,experimental
DB04583,experimental
DB04584,experimental
DB04585,experimental
DB04586,experimental
DB04587,experimental
DB04588,experimental
DB04590,experimental
DB04591,experimental
DB04592,experimental
DB04593,experimental
DB04594,experimental
DB04595,experimental
DB04596,experimental
DB04597,experimental
DB04598,experimental
DB04599,experimental
DB04600,experimental
DB04601,experimental
DB04602,experimental
DB04603,experimental
DB04604,experimental
DB04605,experimental
DB04606,experimental
DB04607,experimental
DB04608,experimental
DB04609,experimental
DB04610,experimental
DB04612,experimental
DB04613,experimental
DB04614,experimental
DB04615,experimental
DB04616,experimental
DB04617,experimental
DB04618,experimental
DB04619,experimental
DB04620,experimental
DB04622,experimental
DB04623,experimental
DB04624,experimental
DB04626,vet_approved
DB04627,experimental
DB04628,experimental
DB04629,experimental
DB04630,investigational
DB04631,experimental
DB04632,experimental
DB04633,experimental
DB04634,experimental
DB04636,experimental
DB04637,experimental
DB04638,experimental
DB04639,experimental
DB04640,experimental
DB04641,experimental
DB04642,experimental
DB04643,experimental
DB04644,experimental
DB04645,experimental
DB04646,experimental
DB04647,experimental
DB04648,experimental
DB04649,experimental
DB04650,experimental
DB04651,experimental
DB04652,experimental
DB04653,experimental
DB04654,experimental
DB04655,experimental
DB04656,experimental
DB04657,investigational
DB04658,experimental
DB04659,experimental
DB04660,investigational
DB04661,experimental
DB04662,experimental
DB04663,experimental
DB04664,experimental
DB04665,experimental
DB04666,experimental
DB04667,experimental
DB04668,experimental
DB04669,experimental
DB04671,experimental
DB04672,experimental
DB04673,experimental
DB04674,experimental
DB04676,experimental
DB04677,experimental
DB04678,experimental
DB04679,experimental
DB04680,experimental
DB04681,experimental
DB04682,experimental
DB04683,experimental
DB04684,experimental
DB04685,experimental
DB04686,experimental
DB04687,experimental
DB04688,experimental
DB04689,experimental
DB04690,experimental
DB04691,experimental
DB04692,experimental
DB04693,experimental
DB04694,experimental
DB04695,experimental
DB04696,experimental
DB04697,experimental
DB04698,experimental
DB04699,experimental
DB04700,experimental
DB04701,experimental
DB04702,experimental
DB04703,investigational
DB04704,experimental
DB04705,experimental
DB04706,experimental
DB04707,experimental
DB04708,experimental
DB04709,experimental
DB04710,experimental
DB04711,approved
DB04712,experimental
DB04713,experimental
DB04714,experimental
DB04715,experimental
DB04716,experimental
DB04717,experimental
DB04718,experimental
DB04719,experimental
DB04720,experimental
DB04721,experimental
DB04722,experimental
DB04723,experimental
DB04724,experimental
DB04725,investigational
DB04726,experimental
DB04727,experimental
DB04728,experimental
DB04729,experimental
DB04731,experimental
DB04732,experimental
DB04733,experimental
DB04734,experimental
DB04735,experimental
DB04736,experimental
DB04737,experimental
DB04738,experimental
DB04739,experimental
DB04740,experimental
DB04741,experimental
DB04742,experimental
DB04743,withdrawn
DB04744,experimental
DB04745,experimental
DB04746,experimental
DB04747,experimental
DB04748,experimental
DB04749,experimental
DB04750,experimental
DB04751,experimental
DB04752,experimental
DB04753,experimental
DB04754,experimental
DB04755,experimental
DB04756,experimental
DB04757,experimental
DB04758,experimental
DB04759,experimental
DB04760,experimental
DB04761,experimental
DB04762,experimental
DB04763,experimental
DB04764,experimental
DB04765,experimental
DB04767,experimental
DB04768,experimental
DB04769,experimental
DB04770,experimental
DB04771,experimental
DB04772,experimental
DB04773,experimental
DB04774,experimental
DB04775,experimental
DB04776,experimental
DB04777,experimental
DB04778,experimental
DB04779,experimental
DB04780,experimental
DB04781,experimental
DB04782,experimental
DB04783,experimental
DB04784,experimental
DB04785,experimental
DB04786,investigational
DB04787,investigational
DB04788,experimental
DB04789,nutraceutical
DB04790,experimental
DB04791,experimental
DB04792,experimental
DB04793,experimental
DB04794,investigational
DB04795,experimental
DB04796,investigational
DB04797,experimental
DB04798,experimental
DB04799,experimental
DB04800,experimental
DB04801,experimental
DB04802,experimental
DB04803,experimental
DB04804,experimental
DB04805,experimental
DB04806,experimental
DB04807,experimental
DB04808,experimental
DB04809,experimental
DB04810,experimental
DB04811,experimental
DB04812,withdrawn
DB04813,withdrawn
DB04814,withdrawn
DB04815,withdrawn
DB04816,withdrawn
DB04817,withdrawn
DB04818,withdrawn
DB04819,withdrawn
DB04820,withdrawn
DB04821,withdrawn
DB04822,withdrawn
DB04823,withdrawn
DB04824,withdrawn
DB04825,withdrawn
DB04826,withdrawn
DB04827,withdrawn
DB04828,withdrawn
DB04829,withdrawn
DB04830,withdrawn
DB04831,withdrawn
DB04832,withdrawn
DB04833,withdrawn
DB04834,withdrawn
DB04835,investigational
DB04836,withdrawn
DB04837,withdrawn
DB04838,approved
DB04839,investigational
DB04840,investigational
DB04841,approved
DB04842,investigational
DB04843,approved
DB04844,investigational
DB04845,investigational
DB04846,investigational
DB04847,investigational
DB04848,investigational
DB12033,investigational
DB09032,investigational
DB04851,investigational
DB04852,investigational
DB04853,investigational
DB03786,approved
DB04855,approved
DB04856,investigational
DB04857,investigational
DB04858,investigational
DB04859,investigational
DB04860,investigational
DB04861,investigational
DB04862,investigational
DB04863,investigational
DB01928,investigational
DB04865,investigational
DB04866,vet_approved
DB04867,investigational
DB04868,investigational
DB04869,investigational
DB04870,investigational
DB04871,approved
DB04872,investigational
DB04873,investigational
DB04874,investigational
DB04875,investigational
DB04876,investigational
DB04877,investigational
DB04878,investigational
DB04879,investigational
DB04880,investigational
DB04881,investigational
DB04882,investigational
DB04883,investigational
DB04884,investigational
DB04885,investigational
DB04886,investigational
DB04887,investigational
DB04888,investigational
DB04889,investigational
DB04890,approved
DB04891,investigational
DB04892,investigational
DB04893,investigational
DB04894,investigational
DB04895,investigational
DB04896,investigational
DB04897,investigational
DB04898,withdrawn
DB04899,investigational
DB04900,investigational
DB04901,investigational
DB04903,investigational
DB04904,investigational
DB04905,investigational
DB04907,investigational
DB04908,investigational
DB04909,investigational
DB04910,vet_approved
DB04911,investigational
DB04912,investigational
DB04914,investigational
DB04915,investigational
DB04917,investigational
DB04918,investigational
DB04919,investigational
DB04920,investigational
DB04921,investigational
DB04924,investigational
DB04925,investigational
DB04926,investigational
DB04927,investigational
DB04928,investigational
DB04929,investigational
DB04930,investigational
DB04931,investigational
